origin,id,host_class,host_order,host_family,host_genus,host_species,virus_genus,virus_subgenus
Anthony,14562866093333232062,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Betacoronavirus,
Anthony,17197307884869246070,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Betacoronavirus,
Anthony,14696426865661446009,Mammalia,Chiroptera,Vespertilionidae,Myotis,Myotis emarginatus,Betacoronavirus,
Anthony,14367550558374218880,Mammalia,Artiodactyla,Suidae,Sus,Sus scrofa,Betacoronavirus,
Anthony,16324899997712902353,Mammalia,Rodentia,Muridae,Mus,Mus musculus,Betacoronavirus,
Anthony,9066071412863214842,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Betacoronavirus,
Anthony,16218386122985788769,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Betacoronavirus,
Anthony,18248844378874343672,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Betacoronavirus,
Anthony,2621918580518425940,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Betacoronavirus,
Anthony,9435142796836066541,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Betacoronavirus,
Anthony,12769382982005493293,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Betacoronavirus,
Anthony,8881503817953926781,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Betacoronavirus,
Anthony,11687557908437710266,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Betacoronavirus,
Anthony,6829959604483667200,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Betacoronavirus,
Anthony,8534633374497107476,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Betacoronavirus,
Anthony,10544069326606475568,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Betacoronavirus,
Anthony,8588375445166207234,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Betacoronavirus,
Anthony,794988144609358581,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Betacoronavirus,
Anthony,12513509189862969509,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Betacoronavirus,
Anthony,10209146757057074815,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Betacoronavirus,
Anthony,12286319305310589209,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Betacoronavirus,
Anthony,3382966873479276697,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Betacoronavirus,
Anthony,18018784853620494668,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Betacoronavirus,
Anthony,8026715576978408738,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Betacoronavirus,
Anthony,9179919510250126348,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Betacoronavirus,
Anthony,13579083055601372192,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Betacoronavirus,
Anthony,15354888252314442407,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Betacoronavirus,
Anthony,9157347476431775214,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Betacoronavirus,
Anthony,4650961433397106332,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Betacoronavirus,
Anthony,18190130392981380598,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Betacoronavirus,
Anthony,7130702549119337073,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Betacoronavirus,
Anthony,4713123307469361437,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Betacoronavirus,
Anthony,8542761716904400865,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Betacoronavirus,
Anthony,13431231735560238768,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Betacoronavirus,
Anthony,6546438592196762178,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Betacoronavirus,
Anthony,5476819074926121452,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Betacoronavirus,
Anthony,9373613963907324842,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Betacoronavirus,
Anthony,5795277115400433236,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Betacoronavirus,
Anthony,5627472444141962961,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Betacoronavirus,
Anthony,11064425923850161294,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Betacoronavirus,
Anthony,10234148067851041957,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Betacoronavirus,
Anthony,894028908600117595,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Betacoronavirus,
Anthony,3261776006181285675,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Betacoronavirus,
Anthony,17401587868413500490,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Betacoronavirus,
Anthony,3689705719086506765,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Betacoronavirus,
Anthony,12995155170530537622,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Betacoronavirus,
Anthony,7767883704156272731,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Betacoronavirus,
Anthony,11579615433558076161,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Betacoronavirus,
Anthony,906684136385140770,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Betacoronavirus,
Anthony,14662365276764314968,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Betacoronavirus,
Anthony,6601718770101787093,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Betacoronavirus,
Anthony,15818717551472977653,Aves,Columbiformes,Columbidae,Columba,Columba livia,Betacoronavirus,
Anthony,3625509793197729679,Aves,Passeriformes,Tyrannidae,Pitangus,Pitangus sulphuratus,Betacoronavirus,
Anthony,13479511825668150180,Aves,Accipitriformes,Cathartidae,Coragyps,Coragyps atratus,Betacoronavirus,
Anthony,17581923633799203324,Aves,Accipitriformes,Accipitridae,Rupornis,Rupornis magnirostris,Betacoronavirus,
Anthony,1813169838963581196,Aves,Psittaciformes,Psittacidae,Ara,Ara ararauna,Betacoronavirus,
Anthony,1545780191450367007,Aves,Passeriformes,Cotingidae,Pyroderus,Pyroderus scutatus,Betacoronavirus,
Anthony,5262226746624543005,Aves,Strigiformes,Strigidae,Pseudoscops,Pseudoscops clamator,Betacoronavirus,
Anthony,8351646861349900368,Aves,Strigiformes,Strigidae,Megascops,Megascops choliba,Betacoronavirus,
Anthony,6998665795855201833,Aves,Strigiformes,Strigidae,Pseudoscops,Pseudoscops clamator,Betacoronavirus,
Anthony,1880597430342072427,Aves,Strigiformes,Strigidae,Megascops,Megascops choliba,Betacoronavirus,
Anthony,6715716214244537932,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Betacoronavirus,
Anthony,3048122942842302854,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Betacoronavirus,
Anthony,14698642482029359014,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Betacoronavirus,
Anthony,11423824834977324713,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Betacoronavirus,
Anthony,5120969729107606558,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Betacoronavirus,
Anthony,2037464437273118935,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Betacoronavirus,
Anthony,10816453127062449470,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Betacoronavirus,
Anthony,13215840846669003398,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Betacoronavirus,
Anthony,3291874134732634211,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Betacoronavirus,
Anthony,3768041561849142806,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Betacoronavirus,
Anthony,970881621671307586,Mammalia,Perissodactyla,Equidae,Equus,Equus caballus,Betacoronavirus,
Anthony,7409411768061249819,Mammalia,Perissodactyla,Equidae,Equus,Equus caballus,Betacoronavirus,
Anthony,9613860340502406667,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Betacoronavirus,
Anthony,18055487541650854582,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Betacoronavirus,
Anthony,12426231631444077021,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Betacoronavirus,
Anthony,1343138900802931994,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Betacoronavirus,
Anthony,3025692264739191876,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Betacoronavirus,
Anthony,5883423100877791318,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Betacoronavirus,
Anthony,11182287720679594153,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Betacoronavirus,
Anthony,902402672531095113,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Betacoronavirus,
Anthony,14196021864803686160,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Betacoronavirus,
Anthony,1520675452313877488,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Betacoronavirus,
Anthony,3027863465570779077,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Betacoronavirus,
Anthony,6760187940501745942,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Betacoronavirus,
Anthony,1516472484365247135,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Betacoronavirus,
Anthony,8807229823915832502,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Betacoronavirus,
Anthony,2467823232408186356,Mammalia,Perissodactyla,Equidae,Equus,Equus caballus,Betacoronavirus,
Anthony,13733167529949198937,Mammalia,Perissodactyla,Equidae,Equus,Equus caballus,Betacoronavirus,
Anthony,6914655041966778913,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Betacoronavirus,
Anthony,15108177693380014036,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,13206843741728909548,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,4953315096657704954,Mammalia,Perissodactyla,Equidae,Equus,Equus caballus,Betacoronavirus,Embecovirus
Anthony,6924723792040157887,Mammalia,Perissodactyla,Equidae,Equus,Equus caballus,Betacoronavirus,Embecovirus
Anthony,2662352599762225953,Mammalia,Perissodactyla,Equidae,Equus,Equus caballus,Betacoronavirus,Embecovirus
Anthony,15360715494057666667,Mammalia,Rodentia,Muridae,Mus,Mus musculus,Betacoronavirus,Embecovirus
Anthony,12192771281290707274,Mammalia,Rodentia,Muridae,Mus,Mus musculus,Betacoronavirus,Embecovirus
Anthony,11196902302491777674,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,4322036091191797707,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,3989806722441571695,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,132562838066129758,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,11238622964410693319,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,16546335768009120382,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,9189093887627503241,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,6512500226167231463,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,9072006180339495004,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,6380389673424123060,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,8128161128525298292,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,13801221863484889077,Mammalia,Rodentia,Muridae,Mus,Mus musculus,Betacoronavirus,Embecovirus
Anthony,12853615916647231727,Mammalia,Rodentia,Muridae,Mus,Mus musculus,Betacoronavirus,Embecovirus
Anthony,8557041503354558224,Mammalia,Rodentia,Muridae,Mus,Mus musculus,Betacoronavirus,Embecovirus
Anthony,2442911880680526492,Mammalia,Rodentia,Muridae,Mus,Mus musculus,Betacoronavirus,Embecovirus
Anthony,13625138845840237288,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,1706285309120819233,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,8269179847321725813,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,11025863870919706823,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,17175568203782689700,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,16449236874132520258,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,13228274055552017558,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,9316971530948380055,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,15979943116030583357,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,11784929654433166545,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,18091084249730917024,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,12301624636961562899,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,11972230410028673274,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,2926469483747980597,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,9701519379849071033,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,6270961003860459336,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,2395029868656201279,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,9487613381270218699,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,1320569214572927988,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,5759696405213486250,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,273177339171662570,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,6494150461186021426,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,6395705384299807795,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,1985041019324562787,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,1270688362490008160,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,14609399274751481916,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,15880743273177797965,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,10153322900638219507,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,5572590237696658113,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,7005995140827225788,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,17866764679211566589,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,12380406868868683256,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,12827833139114450307,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,14082066573107863781,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,3985927893192582111,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,2240601900044431857,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,727876468307964311,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,11201465725288153510,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,10498891356359560970,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,1276981519768336216,Mammalia,Rodentia,Muridae,Mus,Mus musculus,Betacoronavirus,Embecovirus
Anthony,5106336681594623218,Mammalia,Rodentia,Muridae,Mus,Mus musculus,Betacoronavirus,Embecovirus
Anthony,12132532876282060028,Mammalia,Rodentia,Muridae,Mus,Mus musculus,Betacoronavirus,Embecovirus
Anthony,9995543315918869975,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,16151597340402042624,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,1620363741112982140,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,17283869837084069813,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,944023326150505894,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,3764365200879977300,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,3853973288711478509,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,18301346109440543761,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,11422320572397249365,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,17096968032807981136,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,14219997342100591093,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,233941054681954617,Mammalia,Artiodactyla,Bovidae,Bubalus,Bubalus bubalis,Betacoronavirus,Embecovirus
Anthony,1761247527875758854,Mammalia,Rodentia,Muridae,Mus,Mus musculus,Betacoronavirus,Embecovirus
Anthony,10003983613283069378,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,7374077437510681016,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,3902527056232675837,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,945589495445221963,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,6124953438880046154,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,16392400214689159414,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,9668968791579454598,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,13984823890497153194,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,4321254896709080876,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,16388491559739805883,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,4501112765141468486,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,14595309280435842938,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,3695407681605520193,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,980409549293660218,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,6633479746115015930,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,13683131456266885916,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,9730770676715944191,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,2967866911717706320,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,7372318169994488182,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,3966453465745695972,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,17354173774367980267,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,14249962065928246624,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,11659897880257215794,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,11904126592417126582,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,17709954315309249618,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,16874872511923975524,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,10314450259385978924,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,8268695205664495456,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,12529541097533658602,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,4445201442062877953,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,1628688360116142298,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,10111929169449365841,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,17347343217320822065,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,13309545998918402853,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,18321413815878600898,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,2409993259828305646,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,15424639819307875926,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,11720942879198127717,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,4985438628315077695,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,6389095365054334371,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Betacoronavirus,Embecovirus
Anthony,15242219012647923042,Mammalia,Perissodactyla,Equidae,Equus,Equus caballus,Betacoronavirus,Embecovirus
